time;Channel_01;Channel_02;Channel_03;Channel_04;Channel_05;Channel_06;Channel_07;Channel_08;Channel_09;Channel_10;Channel_11;Channel_12;Channel_13;Channel_14;Channel_15;Channel_16;Channel_17;Channel_18;Channel_19;Channel_20;Channel_21;Channel_22;Channel_23;Channel_24;empty_spacer;Channel_26;Channel_27;Channel_28;Channel_29;zero_JT;one_JT;two_JT;three_JT;four_JT;five_JT;Channel_36;Channel_37;Channel_38;Channel_39;Channel_40;Channel_41;Channel_42;Channel_43;Channel_44;Channel_45;Channel_46;Channel_47;Channel_48;R_VastLat;R_RectFem;R_VastMed;R_BicepFem;R_SemiT;L_MedGastroc;L_LatQuad;L_LatGastroc;L_GlutMed;L_RectFem;R_MedGastroc;R_RectFem_2;L_SemiT;R_BicepsFem;R_LGastroc;R_VL
0,022;0,18692307639867067;0,026703346520662308;0,8735790848731995;-0,8735788986086845;0,1945525873452425;0,3852903610095382;0,17929357709363103;-0,011444208212196827;0,7515069097280502;-0,1716639380902052;0,07248041220009327;-0,2021819818764925;-0,17929344903677702;0,5149920471012592;0,8430610410869122;-0,5760280415415764;-0,08010980673134327;-0,27847709134221077;-9,693293273448944;-25,036239624023438;-44,92637515068054;-63,96200656890869;-26,30273997783661;15,02632200717926;-1,5958647727966309;-1,762188196182251;-1,7757686376571655;-1,763103723526001;-1,7031357288360596;-1,7341115474700928;-1,7542535066604614;-1,7466239929199219;-1,5702296495437622;0,01609826646745205;0,7813382148742676;0,845120906829834;-1,3747615814208984;1,0759899616241455;-0,9510185122489929;1,2909895181655884;3,902418613433838;4,065079689025879;5,0;-0,45037004351615906;-0,3693446218967438;-0,37010759115219116;-0,40688180923461914;-0,3842984735965729;-1,1815823316574097;-1,2220187187194824;-1,224918007850647;-1,315098762512207;-1,2067596912384033;-1,2327001094818115;-1,2470436096191406;-1,3355458974838257;-2,222095012664795;-2,2870984077453613;-2,3171586990356445;-2,3070878982543945;-2,2645151615142822;-2,3096818923950195;-2,3383688926696777;-2,3345539569854736
0,023;0,23270014207810163;-0,12588687241077423;0,8812085725367069;-0,8278018794953823;0,2250706311315298;0,4234379157423973;0,23270014207810163;0,011444324627518654;0,6828412879258394;-0,18692297162488103;0,08773943991400301;-0,06485078483819962;-0,0877393176779151;0,6294346880167723;0,8049134165048599;-0,5760280415415764;0,13351649977266788;-0,3089951351284981;-11,013198643922806;-23,24330508708954;-43,07240545749664;-61,16960644721985;-25,036239624023438;15,506981313228607;-1,6050201654434204;-1,7734798192977905;-1,78355073928833;-1,7698177099227905;-1,7072557210922241;-1,7402151823043823;-1,762340784072876;-1,7559319734573364;-1,5654993057250977;0,021896695718169212;0,7697413563728333;0,8323033452033997;-1,3541618585586548;1,0770580768585205;-0,9830625057220459;1,2879377603530884;3,901197910308838;4,067673683166504;5,0;-0,4300755262374878;-0,3499656617641449;-0,3507286310195923;-0,38750284910202026;-0,365987628698349;-1,1678491830825806;-1,2108796834945679;-1,2137788534164429;-1,3048752546310425;-1,1951628923416138;-1,2215609550476074;-1,2355992794036865;-1,3224231004714966;-2,209429979324341;-2,2741284370422363;-2,3057146072387695;-2,2961013317108154;-2,251239776611328;-2,2968642711639404;-2,3250935077667236;-2,3199052810668945
0,024;0,3395132953301072;-0,011444208212196827;0,8430610410869122;-0,8506904356181622;0,2555886749178171;0,43869693763554096;-0,041962251998484135;-0,1182573614642024;0,5302510689944029;-0,13351638335734606;0,27084769681096077;-0,05722127389162779;-0,24032953660935163;0,4844740033149719;0,8201724849641323;-0,5302509292960167;0,011444324627518654;-0,29373608995229006;-11,72274425625801;-20,351718366146088;-40,22659659385681;-57,148849964141846;-23,22804629802704;15,224689245223999;-1,609445333480835;-1,781872272491455;-1,7925535440444946;-1,7771419286727905;-1,7132066488265991;-1,7472343444824219;-1,768902063369751;-1,763408899307251;-1,5647363662719727;0,024795908480882645;0,7543297410011292;0,8181124329566956;-1,3327993154525757;1,0769054889678955;-1,0236514806747437;1,2848858833312988;3,902876377105713;4,069352149963379;5,0;-0,4114595353603363;-0,3321126103401184;-0,3324177861213684;-0,3690394461154938;-0,3475242257118225;-1,154421329498291;-1,1969939470291138;-1,2003509998321533;-1,2920576333999634;-1,1826504468917847;-1,2092012166976929;-1,223239541053772;-1,311894416809082;-2,196154832839966;-2,2608530521392822;-2,2916762828826904;-2,2823681831359863;-2,238574743270874;-2,2826733589172363;-2,3116655349731445;-2,3063249588012695
0,025;0,28610669542104006;-0,019073719158768654;0,9117266163229942;-0,8430609479546547;0,2555886749178171;0,36240185145288706;0,019073837029282004;0,034332857467234135;0,8430610410869122;-0,08010980673134327;0,10299845598638058;-0,041962251998484135;-0,27847709134221077;0,5455100908875465;0,8354315534234047;-0,7286182604730129;0,04959187936037779;-0,3089951351284981;-12,096589803695679;-17,093919217586517;-37,29686439037323;-52,66270041465759;-21,54955416917801;14,385442435741425;-1,60624098777771;-1,7870603799819946;-1,8003356456756592;-1,78446626663208;-1,7188525199890137;-1,7537956237792969;-1,7756160497665405;-1,769054651260376;-1,5613794326782227;0,02540627121925354;0,7447165846824646;0,8042267560958862;-1,3074692487716675;1,072480320930481;-1,0532540082931519;1,2819867134094238;3,900587558746338;4,067826271057129;5,0;-0,3940642476081848;-0,3153276741504669;-0,3147173225879669;-0,3525597155094147;-0,329518586397171;-1,1460288763046265;-1,1857023239135742;-1,1884489059448242;-1,2793927192687988;-1,1702907085418701;-1,1963835954666138;-1,2110322713851929;-1,298619031906128;-2,1815061569213867;-2,246509552001953;-2,2768750190734863;-2,2680246829986572;-2,22407865524292;-2,2693979740142822;-2,2983901500701904;-2,2927443981170654
0,026000000000000002;0,2555886749178171;-0,14114589430391788;0,8659495040774345;-0,8506904356181622;0,27084769681096077;0,43869693763554096;0,09536894503980875;-0,041962251998484135;0,7133593782782555;-0,08010980673134327;0,06485090125352144;-0,041962251998484135;-0,24795904755592346;0,40817889384925365;0,8583200164139271;-0,6675821729004383;0,06485090125352144;-0,24795904755592346;-11,95162832736969;-13,920041918754578;-34,49683487415314;-48,38254451751709;-19,68795359134674;13,279163837432861;-1,6019684076309204;-1,7895017862319946;-1,8072022199630737;-1,7910276651382446;-1,7248035669326782;-1,7597466707229614;-1,78080415725708;-1,7743953466415405;-1,5590906143188477;0,024948500096797943;0,7279316186904907;0,7915617823600769;-1,2809185981750488;1,070954442024231;-1,088502287864685;1,2751201391220093;3,901350498199463;4,069962501525879;5,0;-0,37376973032951355;-0,29396507143974304;-0,29472801089286804;-0,3316548466682434;-0,30968186259269714;-1,1326009035110474;-1,1738002300262451;-1,1759365797042847;-1,2674906253814697;-1,159151554107666;-1,1837186813354492;-1,1979094743728638;-1,2871748208999634;-2,1692988872528076;-2,232318639755249;-2,2629892826080322;-2,253070831298828;-2,210345506668091;-2,254749298095703;-2,2840466499328613;-2,2799267768859863
0,027;0,2479591639712453;-0,011444208212196827;0,7591363973915577;-0,8201723918318748;0,1640345435589552;0,39291987195611;0,10299845598638058;-0,041962251998484135;0,6294346880167723;-0,14877539360895753;0,17929357709363103;-0,13351638335734606;-0,20981149282306433;0,39291987195611;0,8201724849641323;-0,6218050606548786;-0,011444208212196827;-0,30136562418192625;-11,585412174463272;-10,906385630369186;-31,902799010276794;-44,575417041778564;-18,19256842136383;11,98214590549469;-1,5954070091247559;-1,7893491983413696;-1,8125429153442383;-1,7992675304412842;-1,7316701412200928;-1,766002893447876;-1,7873655557632446;-1,78110933303833;-1,555428385734558;0,03334096074104309;0,7152666449546814;0,773708701133728;-1,2583352327346802;1,072938084602356;-1,1087968349456787;1,2729839086532593;3,899214267730713;4,069809913635254;5,0;-0,3618676960468292;-0,28175783157348633;-0,28145265579223633;-0,3183794915676117;-0,29549095034599304;-1,1174944639205933;-1,1605249643325806;-1,1634241342544556;-1,2560464143753052;-1,1466392278671265;-1,1728847026824951;-1,1867704391479492;-1,2740520238876343;-2,1602959632873535;-2,225757122039795;-2,256732940673828;-2,245594024658203;-2,200274705886841;-2,245441436767578;-2,2733652591705322;-2,2675669193267822
0,028;0,31662476249039173;-0,14114589430391788;0,9269855916500092;-0,7896543480455875;0,13351649977266788;0,40817889384925365;0,20981160923838615;-0,0877393176779151;0,7209888659417629;-0,22507051471620798;0,12588698882609606;-0,1182573614642024;-0,13351638335734606;0,5302510689944029;0,8049134165048599;-0,6599526386708021;0,04196237132418901;-0,3395131789147854;-11,165789514780045;-8,060578256845474;-29,751276969909668;-41,454946994781494;-16,91081076860428;10,730907320976257;-1,5883878469467163;-1,7884336709976196;-1,8149843215942383;-1,8041504621505737;-1,7376210689544678;-1,7714961767196655;-1,7927061319351196;-1,78507661819458;-1,5450522899627686;0,029526205733418465;0,6997024416923523;0,7602807879447937;-1,230258584022522;1,0621042251586914;-1,1341267824172974;1,2708476781845093;3,893873453140259;4,068284034729004;5,0;-0,3537804186344147;-0,2722972333431244;-0,2710765302181244;-0,30678263306617737;-0,28114748001098633;-1,1069657802581787;-1,1480125188827515;-1,1512168645858765;-1,241855502128601;-1,1348897218704224;-1,1614404916763306;-1,1741054058074951;-1,2623026371002197;-2,1473257541656494;-2,21187162399292;-2,242237091064453;-2,231403112411499;-2,1889829635620117;-2,233844518661499;-2,2626841068267822;-2,256885528564453
0,029;0,2250706311315298;0,003814813680946827;0,8278019726276398;-0,7743952795863152;0,31662476249039173;0,4615854471921921;-0,11062785051763058;-0,041962251998484135;0,7362478412687778;-0,1716639380902052;0,20218209829181433;-0,07248029578477144;-0,2632180694490671;0,5378806032240391;0,7743954192847013;-0,6446936167776585;-0,011444208212196827;-0,20981149282306433;-10,563057661056519;-5,733577907085419;-28,065156936645508;-38,8380229473114;-15,941862761974335;9,525444358587265;-1,5835050344467163;-1,78477144241333;-1,8165103197097778;-1,8087282180786133;-1,7423514127731323;-1,7762264013290405;-1,7972838878631592;-1,7898069620132446;-1,538338303565979;0,03456168249249458;0,6839856505393982;0,7439535856246948;-1,2044708728790283;1,0592050552368164;-1,158541202545166;1,2630655765533447;3,894331216812134;4,065995216369629;5,0;-0,329213410615921;-0,2503242492675781;-0,2512398064136505;-0,2889295816421509;-0,2657358646392822;-1,0938429832458496;-1,1364156007766724;-1,139162302017212;-1,230258584022522;-1,1217670440673828;-1,1483176946640015;-1,1617456674575806;-1,2507057189941406;-2,1372549533843994;-2,201037645339966;-2,231097936630249;-2,219958782196045;-2,1767756938934326;-2,221789836883545;-2,250629425048828;-2,244831085205078
0,03;0,12588698882609606;-0,08010980673134327;0,7743954192847013;-0,8354313671588898;0,27847723104059696;0,40817889384925365;0,09536894503980875;0,14877552166581154;0,7133593782782555;-0,05722127389162779;0,1106279669329524;-0,14877539360895753;-0,2021819818764925;0,5912871565669775;0,8888380602002144;-0,6904706824570894;0,11825747787952423;-0,22507051471620798;-10,24261862039566;-3,665979951620102;-26,943618059158325;-37,090864777565;-15,247577428817749;8,7090864777565;-1,5781643390655518;-1,78141450881958;-1,8163576126098633;-1,8125429153442383;-1,7464714050292969;-1,78049898147583;-1,8012512922286987;-1,7933166027069092;-1,5300984382629395;0,03318837285041809;0,6702525615692139;0,7286946177482605;-1,1777676343917847;1,0524910688400269;-1,1826504468917847;1,2508583068847656;3,893110513687134;4,059586524963379;5,0;-0,31013962626457214;-0,23048752546310425;-0,23109789192676544;-0,269092857837677;-0,24559396505355835;-1,08255136013031;-1,1257343292236328;-1,1271076202392578;-1,2186617851257324;-1,1092545986175537;-1,136720895767212;-1,1489280462265015;-1,238803744316101;-2,1223011016845703;-2,1859312057495117;-2,216907024383545;-2,205767869949341;-2,1638054847717285;-2,208819627761841;-2,236896276473999;-2,231860876083374
0,031;0,20981160923838615;-0,06485078483819962;0,7667658850550652;-0,8278018794953823;0,3318837843835354;0,36240185145288706;-0,011444208212196827;-0,07248029578477144;0,6294346880167723;-0,14114589430391788;0,13351649977266788;-0,041962251998484135;-0,11062785051763058;0,5149920471012592;0,7515069097280502;-0,7820248603820801;0,019073837029282004;-0,27847709134221077;-10,1968415081501;-1,7280841246247292;-26,34851634502411;-35,98458766937256;-14,98054414987564;8,014801144599915;-1,5735865831375122;-1,778210163116455;-1,8143739700317383;-1,8134584426879883;-1,7496757507324219;-1,783398151397705;-1,8035401105880737;-1,7962157726287842;-1,52155339717865;0,03852903097867966;0,6557564735412598;0,7117570638656616;-1,1503013372421265;1,0503547191619873;-1,2142366170883179;1,240177035331726;3,8812084197998047;4,056839942932129;5,0;-0,29091325402259827;-0,21156634390354156;-0,21217669546604156;-0,2504768371582031;-0,22682535648345947;-1,070496678352356;-1,1133745908737183;-1,1155108213424683;-1,2067596912384033;-1,0975050926208496;-1,1249713897705078;-1,137178659439087;-1,226138710975647;-2,110246419906616;-2,1738765239715576;-2,204241991043091;-2,1935606002807617;-2,1512932777404785;-2,1952390670776367;-2,22377347946167;-2,21919584274292
0,032;0,36240185145288706;-0,09536883444525301;0,8354315534234047;-0,8812084794044495;0,23270014207810163;0,40054935961961746;-0,03433274105191231;-0,13351638335734606;0,7209888659417629;-0,16403442714363337;0,04196237132418901;-0,11062785051763058;-0,24032953660935163;0,4844740033149719;0,6981003098189831;-0,6294345948845148;0,04196237132418901;-0,30136562418192625;-10,067139565944672;0,0801099231466651;-26,38666331768036;-35,77096164226532;-14,843213558197021;7,412070035934448;-1,5685511827468872;-1,7743953466415405;-1,8119325637817383;-1,8142213821411133;-1,7512016296386719;-1,78446626663208;-1,8053711652755737;-1,7968261241912842;-1,5152971744537354;0,03974974900484085;0,6423285007476807;0,6958876848220825;-1,1213092803955078;1,0466926097869873;-1,245365023612976;1,2305638790130615;3,8737316131591797;4,046616077423096;5,0;-0,268787682056427;-0,1900511234998703;-0,1906614750623703;-0,22911421954631805;-0,2069886326789856;-1,0578316450119019;-1,1019302606582642;-1,1028457880020142;-1,1950103044509888;-1,086060881614685;-1,1126115322113037;-1,1252765655517578;-1,2143892049789429;-2,097733974456787;-2,1604485511779785;-2,1911191940307617;-2,1802854537963867;-2,1377127170562744;-2,1818113327026367;-2,210803270339966;-2,205004930496216
0,033;0,27084769681096077;-0,11062785051763058;0,8354315534234047;-0,8583199232816696;0,20218209829181433;0,4844740033149719;-0,041962251998484135;-0,02670323010534048;0,6370642222464085;-0,28610662557184696;0,057221390306949615;-0,19455247092992067;-0,09536883444525301;0,6523232441395521;0,8354315534234047;-0,6752116605639458;0,034332857467234135;-0,38529024459421635;-10,082398355007172;1,9493401050567627;-26,768139004707336;-36,053258180618286;-15,14076441526413;6,916151940822601;-1,5644311904907227;-1,7704280614852905;-1,8094911575317383;-1,8140687942504883;-1,7531852722167969;-1,7861448526382446;-1,8067444562911987;-1,7983520030975342;-1,5047684907913208;0,04509040713310242;0,6238651275634766;0,6792553663253784;-1,0970473289489746;1,0440986156463623;-1,2798504829406738;1,2185091972351074;3,8702220916748047;4,035019397735596;5,0;-0,2376592606306076;-0,16105897724628448;-0,16395819187164307;-0,20363165438175201;-0,18272678554058075;-1,0437934398651123;-1,087281584739685;-1,0915541648864746;-1,1835660934448242;-1,074006199836731;-1,1002517938613892;-1,1136797666549683;-1,2014191150665283;-2,088578701019287;-2,1535820960998535;-2,1845579147338867;-2,1735713481903076;-2,1284046173095703;-2,1714351177215576;-2,200427293777466;-2,1931028366088867
0,034;0,26321818586438894;-0,13351638335734606;0,9727627038955688;-0,8659494109451771;0,18692307639867067;0,40817889384925365;0,08773943991400301;-0,07248029578477144;0,6904708221554756;-0,08010980673134327;0,2250706311315298;-0,09536883444525301;-0,041962251998484135;0,43106740340590477;0,8659495040774345;-0,6904706824570894;-0,003814697265625;-0,2632180694490671;-10,143434256315231;3,7041276693344116;-27,225908637046814;-36,770427227020264;-15,606164932250977;6,290531903505325;-1,5598535537719727;-1,767071008682251;-1,8064392805099487;-1,8114748001098633;-1,7534904479980469;-1,7859922647476196;-1,8067444562911987;-1,7969787120819092;-1,4962234497070312;0,0481422133743763;0,6105897426605225;0,6639963388442993;-1,0646982192993164;1,0387579202651978;-1,3286793231964111;1,2040131092071533;3,8569467067718506;4,026474475860596;5,0;-0,21126115322113037;-0,13389791548252106;-0,13542382419109344;-0,1769283562898636;-0,15342946350574493;-1,0292973518371582;-1,073090672492981;-1,0764477252960205;-1,1692225933074951;-1,0604257583618164;-1,086366057395935;-1,1004043817520142;-1,1886014938354492;-2,075455904006958;-2,1400015354156494;-2,1718928813934326;-2,1606011390686035;-2,1180286407470703;-2,1604485511779785;-2,1885251998901367;-2,1827268600463867
0,035;0,32425427343696356;-0,12588687241077423;0,789654441177845;-0,7667657919228077;0,2555886749178171;0,4921034909784794;0,12588698882609606;-0,07248029578477144;0,6523232441395521;-0,13351638335734606;0,23270014207810163;-0,04959176294505596;-0,17929344903677702;0,43869693763554096;0,8278019726276398;-0,6218050606548786;-0,003814697265625;-0,28610662557184696;-10,166322439908981;5,916685611009598;-28,255894780158997;-37,69359886646271;-16,102083027362823;5,61913475394249;-1,554360270500183;-1,763408899307251;-1,8033875226974487;-1,8104066848754883;-1,7537956237792969;-1,7859922647476196;-1,8062866926193237;-1,7981994152069092;-1,4879834651947021;0,051804378628730774;0,5928893089294434;0,6456854939460754;-1,0376898050308228;1,0363165140151978;-1,3781185150146484;1,1966887712478638;3,8447394371032715;4,0138092041015625;5,0;-0,17936980724334717;-0,10429541766643524;-0,10658426582813263;-0,14778362214565277;-0,1258106380701065;-1,013733148574829;-1,0592050552368164;-1,0627145767211914;-1,156252384185791;-1,0460822582244873;-1,073548436164856;-1,08804452419281;-1,1760891675949097;-2,061417579650879;-2,1248950958251953;-2,1569390296936035;-2,1473257541656494;-2,103532552719116;-2,1467154026031494;-2,1760127544403076;-2,1699092388153076
